,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
FTCD,0.3270533,-0.060575806,-0.3258418,-0.25775114,-0.07661709,-0.29101276,-0.052716296,0.21313888,-0.10321201,-0.16670656,-0.028149124,0.25730187,0.17008543,0.23020042,-0.0663097,0.27050847,-0.012733328,0.11571965,-0.0751571,0.08901648,-0.20323397,-0.18420362,-0.19783083,0.33518353,-0.21645845,0.28630084,-0.13964078,0.082786046,0.052957732,0.044173308,0.4301193,0.05764555,0.17208311,-0.2973983,-0.19694994,-0.05387049,-0.04084937,0.12771718,-0.19390418,-0.043299742,-0.012107255,0.027205395,-0.1352229,-0.22916298,-0.14974941,0.2462812,0.058942642,0.14935562,-0.26538563,0.18466908,-0.18914449,0.32353842,-0.15942422,-0.2700015,-0.16423213,0.11146481,-0.13761373,0.13205096,0.06682104,-0.024904357,0.0008935634,-0.16809611,0.023224505,0.28335398,0.15034378,-0.34208494,-0.024806848,0.3590302,0.38609785,-0.2185155,0.14849782,-0.034070928,-0.023625633,-0.23494132,0.0028629166,0.1312687,0.021772549,-0.00799867,-0.10984139,0.19753085,0.056567416,-0.17761685,-0.20042187,0.02454199,0.16418551,-0.6084535,0.15018661,0.17310584,-0.062094465,-0.18621635,0.09973187,0.041905224,-0.029040044,0.25758815,-0.084999904,0.14219844,0.0550467,0.18355882,0.11389351,0.034805097,-0.027155539,0.34623286,0.072289184,-0.52427626,-0.12149051,0.05331149,-0.09257001,0.03572686,0.11591016,-0.0022858267,0.17909974,-0.0032361634,-0.20500875,0.030109031,0.04353508,0.12773204,0.14219312,-0.0016696464,0.18769492,-0.13259427,-0.2503051,0.044616416,0.15734579,0.059295073,-0.04930893,-0.15766264,-0.041456915,-0.15295973,-0.21881749,0.20147894,0.031711888,-0.13732372,0.022338316,0.26671055,-0.109786294,0.055272475,0.2706432,-0.15641539,0.05013393,0.0050229444,0.28321606,0.08585319,-0.003497837,-0.0834506,-0.017340735,-0.10901942,0.26956668,0.27594694,0.089310855,-0.025962308,-0.19160962,0.021052267,0.022023575,0.036428045,0.0862477,0.06675258,0.040662855,-0.079029806,-0.25220227,-0.5289125,0.07999722,-0.13441686,-0.023298968,-0.07121188,0.052649554,-0.1986855,0.098509304,-0.3187487,0.28265774,0.083405755,0.26573235,-0.07681918,0.18873996,0.36814088,-0.05657481,-0.086106405,-0.0067663207,0.100141816,0.09814412,-0.03084524,-0.07224407,-0.16684501,-0.24557121,0.060287375,-0.22521065,0.07427464,0.22796583,-0.025289807,0.019315014,-0.11667232,0.27156675,-0.16722125,0.23184,-0.03421844,-0.32673708,-0.053889804,-0.068062395,-0.05869168,0.102322474,0.051770836
FUT10,-0.2579014,-0.115836196,0.18841077,-0.0070247273,0.09151096,0.20531271,0.18549064,-0.0026874102,-0.08433912,0.3301373,0.2967659,0.39265144,0.04368916,0.27183205,0.28069997,0.05221453,0.16868289,0.046353407,-0.06844696,-0.057815567,-0.15141883,-0.21625605,-0.10307754,0.1228747,-0.3107004,0.03498105,0.15723571,0.0047768783,0.16272192,-0.038529754,0.10164969,-0.28041565,0.12738745,-0.13475144,0.14278209,-0.33816576,0.1457121,-0.18744901,-0.09267345,0.056407355,-0.14901996,0.16233273,-0.43428692,-0.006921585,0.33003443,-0.08655667,0.3612807,-0.1605654,0.031465057,0.010839865,0.19106784,0.17987336,-0.14276858,0.24174073,-0.09767632,-0.045899022,0.12712438,-0.019014971,-0.1609903,-0.2084315,-0.12034069,-0.18238904,-0.26556712,0.038980603,0.1057848,-0.25976,-0.116717786,-0.12872142,0.0709222,-0.28118405,-0.09167396,0.30488992,-0.30989584,-0.11897549,0.09278619,-0.071042694,-0.04247434,0.17793146,-0.09543158,0.4148351,-0.057799105,0.0941791,-0.14960808,0.02696576,-0.2874434,-0.03815182,0.0984196,-0.077593654,-0.3596503,-0.025617542,0.30702162,-0.27690452,0.023111943,-0.16616035,-0.11499427,0.37587568,-0.293287,-0.2345003,-0.27973133,0.24877977,0.012531491,0.31798413,-0.22439146,-0.50090367,-0.40052262,0.069680475,-0.12781845,0.045361362,0.0037640042,-0.041568056,0.12121167,0.0141327055,-0.114878096,-0.0282915,0.33839566,-0.0023789473,0.027583709,0.4331873,0.39491463,-0.3700887,-0.016667029,-0.1551114,0.119555324,0.17654173,-0.10803719,-0.049041398,-0.22098939,-0.10816515,0.1854876,0.24933064,-0.03392287,-0.24059927,-0.032024156,0.08133557,0.06017129,-0.36045465,-0.24152584,-0.022820935,0.13286524,-0.47626454,0.06085667,-0.014731237,0.5237782,0.22767718,0.04837066,-0.32092366,0.10990579,-0.19506936,-0.117554724,0.019750027,-0.08905707,-0.13098806,-0.07962791,-0.16996154,0.491549,-0.1575243,0.15538347,0.0072713606,0.037724245,0.07303912,-0.13801832,-0.3122377,0.04876579,0.041318625,0.027761959,-0.22549991,-0.23407108,-0.010461867,0.19151962,0.00496273,0.07248624,0.021134935,0.057545297,0.014901738,-0.30054018,0.43925592,-0.14423488,-0.360636,0.06617408,-0.48625854,-0.14466925,-0.13845518,-0.19673009,-0.059884865,-0.04108963,0.24265443,-0.010812929,0.09923857,0.053244453,0.29032364,0.1328413,0.23483561,0.083110906,0.08056498,-0.17029244,-0.3163149,0.18715619,-0.26629904,-0.19838615,0.11586211
FUT9,-0.0155778695,-0.24069029,0.12054706,-0.18633896,-0.0703561,-0.074114755,0.24615964,-0.027395811,0.07351989,-0.22888097,-0.09013212,-0.06582065,0.09826971,0.41416225,-0.18237436,0.19942126,0.45449758,-0.062310077,0.15855049,-0.07258197,0.13017024,-0.011773696,-0.1627504,0.18419369,-0.47106126,0.082127176,-0.21593967,-0.076612934,-0.10221702,0.0099753495,0.46718493,0.027000047,-0.18179995,-0.1657448,0.2071495,0.031266857,-0.2755521,-0.27712902,-0.30064982,0.29677105,-0.2413112,0.10841605,-0.44582275,-0.07483654,0.01691549,-0.1622104,0.30327567,-0.16947497,0.009210861,-0.07551601,-0.3843654,0.1596434,-0.2897801,0.099901,0.28792346,-0.1253914,-0.086582355,-0.07058566,0.21461236,-0.6012871,0.061774746,-0.052703835,-0.12793538,-0.08942494,0.29779354,0.5656008,0.05166242,-0.13554293,0.17904289,-0.15472235,0.099828735,-0.13455081,0.13741237,0.092972785,-0.0707865,0.10347731,0.20140485,0.049236838,0.23167722,0.41352743,-0.017677423,-0.115600936,-0.41950136,-0.017073546,-0.3209963,-0.17362164,-0.03068148,-0.4781216,0.020595573,-0.24242681,0.16810751,-0.2905263,-0.30632958,0.15199246,0.39762628,-0.08038161,-0.16286354,0.061909206,0.11490562,0.43227693,-0.08315946,0.349256,-0.02561738,-0.21470144,0.24054609,-0.23861343,0.2140229,-0.08191499,0.1969192,-0.02865225,0.24069814,0.09635316,-0.23347287,-0.5298833,-0.14394794,0.3818458,-0.042476147,-0.047474857,0.23521842,-0.37223214,0.17230424,0.17510663,0.2668625,0.25166157,-0.06209744,-0.041716322,-0.27331275,-0.13035928,0.2427327,0.097886294,0.06180839,0.13443126,0.028959693,0.069910154,-0.1681013,-0.05137013,0.2191189,0.26798025,-0.026037052,-0.1023392,0.2591842,0.10897421,-0.27101168,0.11917515,0.44894275,0.021462236,-0.33470187,0.12357953,0.029865708,0.0106902355,0.060155448,-0.056346048,-0.04502373,0.016188193,0.3246006,-0.21855058,0.29863423,-0.00704148,-0.18284166,0.20113519,0.14003085,0.110991254,-0.23806725,0.014609533,-0.48149917,-0.18286201,0.14009733,0.013569386,0.22907853,0.3860163,-0.38115957,0.09848383,0.22363327,0.15266255,-0.07009852,-0.23903507,-0.045205254,0.28607994,0.42154986,-0.34491843,0.018262208,-0.24531013,-0.13833731,0.27212235,-0.1465809,-0.21058042,0.16047427,0.06295181,0.21366389,0.047780644,0.31206143,0.1118856,0.3051887,-0.13035974,0.048959196,0.019544322,-0.031463347,0.041149292,-0.1745838,0.117480785
FXYD5,-0.051012237,0.34726804,0.0017718133,-0.2285801,0.18702497,0.24823502,-0.05766419,0.2594571,0.16050752,0.1344744,-0.032110766,0.098778166,-0.05436761,0.27730396,0.1585301,0.12207284,-0.010020979,-0.10212751,0.012437009,0.14793421,-0.04268733,-0.0005946058,0.056062143,0.12732202,0.10006955,0.0439289,-0.07717123,-0.038054477,0.017971968,0.384116,-0.00050798175,-0.03164863,0.04545308,-0.23233515,0.21450366,0.046426676,-0.25826606,-0.31591967,-0.12560542,-0.22352391,-0.073859714,0.11846093,0.008884223,-0.22914565,0.3692942,0.4011285,-0.16491494,-0.03532718,0.09011374,0.25697204,0.015432131,0.25430587,0.16806649,-0.29890707,-0.0390331,0.12049774,-0.03878574,-0.09273356,-0.32673627,-0.21709721,-0.026352225,-0.24979115,-0.28553066,0.09715195,-0.078248255,0.08747162,0.077658124,0.37886065,0.01585573,-0.046437137,0.023891645,0.22247034,0.06692262,0.27437055,-0.06949432,-0.07907182,-0.16474877,0.10391874,0.12933892,0.1665644,-0.124717996,0.2006742,0.2050341,0.018799495,0.24989569,0.3019359,-0.44012105,-0.34859604,-0.327477,-0.3346732,-0.09631394,-0.033012055,-0.009424672,0.068806194,-0.1205449,0.04228026,0.11218298,0.08564201,0.327393,-0.062342204,0.24524274,-0.29571897,-0.17078868,-0.14535892,-0.2754767,-0.24159357,0.31522384,-0.26308626,0.030648958,0.1542793,0.04921444,-0.3239548,0.15481788,0.11838954,-0.10344334,-0.3191895,0.26533413,-0.16198295,-0.19192788,-0.18037164,-0.15642846,0.07134589,0.16861774,-0.049622644,-0.08624001,-0.053726718,0.15799615,0.27536726,0.072669156,-0.008619325,-0.07694515,0.09673,0.08446518,0.4792255,-0.30218545,-0.37477788,0.18155348,-0.09316918,-0.118720956,0.04109513,-0.17295294,-0.17508672,-0.122286364,0.11428834,-0.09938916,-0.032388028,0.1660977,-0.11704607,0.36704227,-0.15253267,0.035462007,0.016687512,-0.0017524044,-0.12925188,0.28860372,-0.20657922,-0.05783492,0.0062044826,0.21890397,-0.2102557,0.016373366,0.11168644,-0.12642077,-0.07460851,0.085793264,-0.07024679,0.034287814,-0.21133897,0.20255595,-0.06870551,-0.11706208,0.02653597,0.11919548,0.20351277,-0.49465185,0.24963503,-0.3721485,-0.17369255,0.4624463,0.005261104,0.00029434657,-0.24160898,-0.26364037,-0.10189185,-0.01005875,0.4610824,0.25449193,0.04592197,0.017062038,0.12895083,0.32441506,0.09935974,0.22934392,0.004331531,-0.064037494,0.23840275,0.15504561,-0.33724025,-0.12241263,0.24637882
G3BP1,-0.10643742,0.29188365,-0.075594716,-0.14736246,0.1464363,0.17060883,0.39966464,0.46061677,-0.090027645,-0.08920618,0.29241365,0.37293878,0.07351241,0.022736829,0.08248857,0.2998874,-0.18209192,-0.0161378,0.24824601,-0.045395914,-0.07700761,-0.39623964,-0.3561961,0.13420635,0.46869323,-0.14153817,0.22695437,0.03878438,-0.27052757,0.06177035,0.16455734,-0.06259015,-0.012229028,0.06429542,0.39349988,-0.061477836,0.15209435,0.077641726,-0.31812522,0.019782646,-0.15963508,0.1364535,-0.10500623,0.060668606,0.20436959,-0.06881156,0.07412253,-0.018120447,-0.064763315,-0.081943415,0.06317806,-0.2375894,-0.2355332,0.008231364,-0.15307839,-0.05940985,-0.117173485,-0.041268647,-0.11430268,-0.16076171,0.22828795,-0.17822982,0.006165369,-0.027185885,0.019043012,-0.05052357,-0.2330944,0.11566633,0.2089944,-0.27658397,0.39304596,-0.06258689,0.11830764,0.008363329,0.11887735,-0.2634769,0.25627092,0.028502539,0.1336909,0.26784953,-0.2694997,-0.18391679,0.06694715,0.53397876,0.021017244,-0.023721788,0.122178905,-0.020522866,0.019334145,-0.116230346,-0.074085906,-0.07692884,0.14719495,0.09362544,-0.019280408,0.007246485,0.16645001,0.1268056,-0.09312794,0.19619776,0.20868167,0.091464035,0.08315382,0.14092828,-0.036242343,-0.2735578,-0.11545719,-0.086725935,-0.146005,0.25472915,0.100797445,-0.32737613,-0.07611431,0.16253836,-0.16609089,-0.26416886,0.26707897,-0.12952967,0.22093514,-0.14330786,-0.21334541,0.19046086,0.11962597,-0.08182994,0.20380664,0.042966012,0.21846533,-0.15617564,0.038081445,-0.07388319,-0.034327537,-0.019600019,0.011093825,0.093753465,-0.075574875,0.06673128,0.04263544,-0.21680364,-0.03915809,-0.5234841,-0.2473009,0.17235348,0.108273506,0.047632344,-0.30052364,0.020430509,-0.09020635,-0.2050398,-0.13654384,-0.101198144,-0.22378634,0.31045058,0.012073745,-0.20226501,0.19183393,0.07781002,0.23569557,0.23492141,0.0016272744,0.011995649,-0.059212767,0.2681411,-0.12786819,-0.1037811,-0.073945485,-0.12516584,-0.16704807,0.05131486,-0.015077501,0.021335335,-0.11562546,0.34604716,0.084505334,0.124814436,0.053896293,-0.038952913,-0.29404783,0.11728497,0.23652355,-0.15644974,0.14212212,0.06922878,-0.12361032,0.046407126,-0.04453812,0.16137394,0.23337843,0.05879764,0.19700587,-0.30266094,-0.13249624,-0.050512947,-0.033506032,-0.067772865,0.06153192,0.19007143,-0.2117713,-0.09015684,0.030487824,-0.2810369
GAA,0.2025249,-0.27974334,-0.19057061,-0.15786585,0.035982594,0.16110669,0.035503782,0.03635945,0.26382765,0.085762285,0.06426931,0.32402858,-0.03681347,0.20811875,-0.04394349,0.22550079,0.14235222,0.28977913,0.06301343,0.13231885,-0.145714,0.16395094,-0.25677326,0.19615251,0.100942865,0.15547723,-0.110943645,-0.08236632,0.051321566,-0.10871911,-0.08347147,-0.21502696,0.41550308,0.16593036,0.1606655,-0.23238668,0.019295402,0.12203629,-0.19709687,-0.14883299,0.10160849,0.033856492,0.028011113,-0.08298718,0.20730247,-0.11894639,-0.11517286,0.06440986,-0.25136554,0.3831201,-0.14584541,0.30185512,-0.113732256,-0.32123312,-0.1372615,0.15695898,-0.016447343,-0.10493221,-0.23522905,-0.2617158,0.034176167,-0.02263322,-0.58859456,0.055846136,-0.15281041,0.02043791,0.15087806,-0.1149348,0.2738613,0.55237144,-0.34929338,0.06675717,0.25624323,-0.19022858,-0.2675696,0.25185415,0.18055202,0.20078605,0.32436618,0.1404325,-0.15333621,-0.023913123,0.20523931,0.46908146,0.18432583,0.43670318,-0.17710322,-0.105162546,-0.60208255,-0.14701238,0.023081096,-0.32307747,-0.32856402,-0.15081833,-0.03355898,0.2973101,-0.20873399,-0.08535347,-0.24253082,0.109933354,0.20695397,0.15700154,-0.49785995,-0.52671576,-0.176,-0.2398968,0.2385528,0.33589965,-0.0072959824,0.20088232,0.32375824,-0.14837536,0.19107367,0.22129357,-0.013113965,0.07033646,0.06802777,-0.08919581,0.1425527,0.07341045,-0.14721273,-0.19234157,0.31431815,-0.15752958,-0.08864322,-0.13985784,-0.120750695,0.1259285,0.13610165,0.04399157,0.04229321,-0.1747915,-0.13256872,0.46789142,-0.30524987,-0.5273376,-0.0746007,-0.33775336,-0.156212,-0.091842815,0.33004496,-0.10742699,0.25268415,-0.097285606,-0.07424586,-0.124506354,-0.0325522,-0.003892948,0.2888298,-0.031486586,0.20296521,0.21177883,0.0026209666,-0.0064206957,0.13917641,0.04033772,0.19873564,-0.15271494,0.082153186,-0.20635389,-0.057929423,-0.047965758,0.16653791,0.116086215,0.16507734,-0.14488491,-0.15118909,-0.0532509,0.3555572,-0.25847417,-0.06515109,-0.0576504,-0.46651697,0.123851314,-0.282367,0.36867678,0.030258065,-0.1363384,0.2594013,-0.5653107,0.114658944,0.12033023,-0.034762327,-0.08671977,0.15653212,0.5033472,0.33733407,-0.09038363,0.5370766,-0.41990045,0.1624053,0.08989574,-0.11150509,0.44837013,-0.49005,-0.047509637,-0.22318049,-0.14499816,0.17982961,0.066692285
GALNT12,0.044097323,0.10091493,-0.19285336,-0.0294077,0.43306765,0.31453705,0.1116482,-0.11618355,0.31372273,0.11264563,0.19649155,-0.107503265,-0.08546608,-0.05736825,-0.032390088,-0.24875039,-0.094163574,-0.23396447,0.42522871,-0.041931238,-0.06032518,-0.39090583,-0.2311323,0.17918906,0.049505226,0.13192186,-0.40849873,-0.15880668,-0.008851213,0.2514002,-0.017697563,-0.21371761,-0.11489944,0.107658826,0.06280993,-0.124662526,0.16452667,0.16914058,-0.0798447,-0.07643165,-0.16819927,0.15249197,-0.3905568,-0.069962524,0.189072,0.09237325,0.14038879,-0.443546,0.03285115,0.05121141,7.3973024e-07,-0.08895031,-0.593684,0.09543785,-0.052256715,0.45735607,-0.0012336073,0.06230361,-0.023545368,-0.002216844,0.13369352,-0.53325963,0.05473827,0.24036945,-0.18294047,-0.032437984,-0.19443288,-0.03551058,0.1783476,-0.3836735,-0.0037282263,-0.020255515,-0.06047673,0.010413181,-0.08947659,0.22161819,0.3804177,0.035229456,-0.2662982,0.15621556,-0.035370916,-0.20248379,0.31542033,0.21397103,0.05240861,-0.07172964,-0.26824087,-0.35337657,0.27635038,-0.28915083,-0.0671916,0.077800766,0.016968006,0.36346462,-0.14103769,0.061210185,0.24441294,0.058829464,-0.050666846,0.13210616,0.29065257,0.038920183,-0.21110503,-0.18547338,-0.1750274,-0.13075332,-0.039753083,0.032423034,-0.12133432,0.20972577,0.121738054,0.027070938,0.005621331,0.36024016,0.02767835,0.19725402,0.35207835,-0.033130903,0.120332405,0.009614065,-0.16171762,0.16612443,0.082682185,-0.020668354,0.07555944,0.20863114,0.044459697,0.17225845,-0.22838865,-0.52335566,0.0012969277,0.11362507,-0.14593734,0.38970843,0.47687078,-0.124907866,-0.06864759,0.39937,0.07795933,0.15318885,0.025965882,-0.24429262,0.08680643,0.26851138,-0.036706388,0.25054047,-0.38084045,-0.29374623,-0.101657875,-0.02663747,0.15566686,-0.1421092,0.55483675,0.20603882,0.019064447,0.19252133,-0.17070597,-0.09258306,0.2416072,-0.07713523,-0.05860942,-0.10937971,-0.15391523,-0.0063058236,0.042078685,-0.07665355,-0.20405644,0.10246109,-0.100952595,0.32809728,0.21741118,-0.011532271,0.22816409,-0.1299074,-0.19459358,0.2084955,0.007864824,0.0015220083,0.022893462,-0.24389683,0.2353036,-0.059414253,0.19800723,-0.1317656,0.04852527,0.2729311,0.104638286,0.034525435,-0.062721826,-0.2628197,0.095420115,-0.12295186,-0.029169697,0.10755435,0.15202811,-0.04884305,0.014830741,0.21207137,-0.22618225,-0.3525802
GALNT9,0.038425855,-0.28692147,-0.04307988,-0.3831029,-0.2443012,-0.27917936,0.009313086,0.6063847,0.04211528,-0.24247551,0.047859106,0.023388157,-0.019104877,0.052378282,-0.05595993,0.23138145,-0.24007131,0.32543957,0.018637232,-0.11881836,-0.27330118,-0.18024933,-0.19078195,0.16128959,0.21245939,0.3624355,-0.42803112,0.06915287,-0.06577315,0.016586386,0.3364067,0.15870179,0.6092455,0.40762934,-0.30533528,-0.11290914,-0.13567775,-0.003786529,-0.45083883,0.28717265,-0.11770496,0.035238594,0.1388207,-0.2251622,0.12814817,-0.05228063,0.36930665,-0.25544956,-0.2019489,-0.036709424,-0.13119224,0.10765694,-0.10607445,-0.31238702,-0.31754598,0.25401902,0.19011657,0.21830182,-0.31751308,0.21327427,0.08830982,-0.26532152,-0.10078715,0.41618392,-0.041408,-0.29331446,-0.2751642,0.2018275,0.7346805,-0.2527262,0.034035537,-0.24460651,0.04943881,0.059862953,-0.06063379,0.2651947,-0.15915175,0.06728614,0.22490093,-0.059364583,0.050513104,0.07795937,0.037936963,0.052328955,-0.2061011,-0.34242907,0.26791534,0.19335283,-0.044288658,-0.026493168,-0.028503325,0.20366669,0.22956276,-0.12087357,-0.05316522,-0.15608607,-0.19348478,0.071723305,0.11418087,-0.07516178,0.19128478,0.41645685,0.104408406,-0.21094552,0.14059794,-0.03179808,-0.307433,-0.15777718,0.12933908,0.12921567,0.26042154,-0.29363093,-0.0011764442,0.14836475,0.17193516,-0.13803244,0.42069146,0.20091604,-0.19186836,-0.10693892,0.21389109,-0.0971988,0.07322481,0.26744565,-0.21801475,0.043240372,-0.20436865,0.32279328,-0.24395286,0.1760886,0.06488165,-0.33628455,-0.10627293,0.082131736,-0.3964558,0.057660274,0.22240928,-0.12969087,0.3415063,-0.26896006,0.6907681,0.067050524,0.2277034,-0.011433611,0.05512147,-0.33194894,0.13765909,0.23129097,0.09716237,-0.41754133,-0.20576115,-0.12622699,-0.3231584,0.12369324,0.26929605,-0.027120769,-0.12538157,-0.0058451593,-0.24508715,-0.22127342,-0.04182939,0.044899676,-0.03001852,-0.055170048,0.076449715,-0.5451813,0.0626018,-0.43741137,0.3333227,0.13542944,0.460195,0.04265969,0.09120695,0.38361156,-0.27282938,0.3138617,-0.23299648,0.009733239,0.31479216,-0.37213275,-0.35832143,0.16382138,0.05431112,0.2611138,-0.29035962,0.35038775,0.13640304,0.16091697,0.11748356,-0.097271204,-0.08779378,-0.013483453,0.2720058,-0.010302943,-0.57479966,-0.041611448,-0.23814072,-0.35752872,0.121668175,0.032695115
GAN,-0.087433614,0.22052574,-0.09052239,-0.23103327,0.38279936,0.06141049,-0.025165366,-0.12742783,0.03320594,-0.10010634,-0.36586186,0.08769863,0.04052147,-0.0064851763,0.20910056,-0.044579107,-0.08259985,-0.13625218,-0.06651605,0.022893112,0.19240919,-0.41277266,-0.18867722,-0.23953609,0.29690397,-0.19117995,-0.07668933,-0.20080836,-0.070372626,0.37466255,0.1929638,-0.37081993,-0.059911914,0.23800236,0.083976395,-0.26970574,0.15762602,0.3834964,0.0403796,-0.09775636,-0.32641637,0.24651873,0.2393271,0.27625972,-0.123878725,0.27309263,0.11118373,-0.26113352,-0.17111878,0.052531544,-0.101090714,0.01874673,-0.5185334,0.40122923,-0.13840306,0.22756527,0.035338175,-0.31963408,-0.1677517,-0.5003177,0.09749418,-0.2783895,0.26023686,-0.030043062,0.22983229,0.13380298,-0.02084964,0.55194926,-0.12257089,-0.15716279,0.5804579,-0.33872306,0.030981319,-0.26383254,-0.37180477,-0.081038564,0.5240564,0.12363924,0.1096141,0.3353265,-0.5674407,-0.031293653,0.046847824,0.25341183,0.28971028,0.05221219,0.060634494,-0.115700744,-0.33079076,0.0958007,0.40836993,-0.065653905,-0.09734623,0.1944159,0.07021433,0.04674724,0.44519734,-0.033247802,0.09443421,0.030173257,0.1632239,-0.07575715,-0.11952912,-0.11399971,-0.16080065,-0.115360625,0.05266441,-0.32894802,0.10534363,0.08204192,0.25866663,0.034542803,-0.23179646,0.39622933,0.16427197,0.021849433,0.07746716,0.26337454,0.03956163,0.040304434,-0.23417795,0.16300713,0.3000312,-0.104381084,-0.1852452,-0.34936705,-0.36415303,-0.0575352,-0.2764115,0.017440682,-0.16937158,-0.032438256,0.05867767,0.18955502,0.51587784,0.2563149,-0.0022819221,0.08835974,0.32397488,-0.1635207,-0.14098547,-0.083719395,-0.18546808,0.06334214,-0.7934096,0.04546724,-0.076918714,-0.14768827,-0.18556756,-0.0020356774,0.02147115,0.016683282,0.028152522,-0.024051514,0.41038665,-0.17577234,-0.15927252,0.13272327,0.16986574,-0.24739023,-0.10300275,0.23077402,-0.13685994,-0.19705255,-0.18084812,0.024489114,0.06615438,0.07982942,-0.16762167,0.5697193,-0.03646074,0.26852232,-0.07704739,0.08664206,-0.0077710007,-0.04935189,0.14680079,-0.055215523,0.038988348,-0.09186763,-0.03960865,-0.057158038,0.20696048,0.42805582,-0.09808862,0.31179106,-0.23940454,-0.05143613,0.19692445,-0.24795042,-0.0018538332,-0.11500278,0.07247506,-0.062958494,0.035507556,-0.26048467,-0.10363597,0.03011479,0.08553383,-0.21476683
GATAD2A,0.18077935,0.06095305,-0.03830415,-0.05419703,0.083514206,-0.20434496,-0.023733659,0.38457265,-0.06356354,0.14983399,0.0023121175,0.08143577,-0.07519182,0.32276177,0.0100477915,0.1819635,0.09334695,0.07111655,-0.07194205,-0.039791845,-0.018213814,-0.10058194,-0.006671021,0.15909185,-0.14837605,0.09190176,-0.027667107,-0.048515942,-0.0446589,-0.057371266,0.3612413,0.13668838,0.08397488,0.15550266,0.0021351154,-0.0675766,0.10225373,0.071112365,-0.15825215,0.16641584,-0.1589137,-0.115394644,-0.12315766,-0.11301231,0.3518054,0.022636414,0.05797382,0.19693246,-0.2819411,-0.09648302,-0.14585844,0.08717392,0.14253537,-0.10439866,-0.0947341,0.057998497,-0.26418453,-0.086945966,0.0777352,0.036386862,0.04322391,-0.369302,-0.14777969,-0.05000408,0.019099906,-0.009130913,-0.15616882,0.15608434,0.12683974,-0.17444731,-0.17564072,-0.06510118,-0.24947566,0.028823758,-0.15669613,-0.05962677,0.09606414,0.034757845,0.12540704,0.37845874,0.13807067,-0.12286815,-0.2615067,0.018448543,0.10312941,-0.22130601,-0.036111202,0.033647295,0.019615497,0.0046007605,-0.10197736,-0.19963938,-0.1836465,0.3256305,-0.054868847,-0.13194202,0.041834835,-0.08837577,0.069102004,0.020007966,0.06591806,0.14703853,-0.10589731,-0.0023807217,-0.11862514,-0.28402662,0.011384082,-0.07942416,0.10045931,0.050049957,0.2597106,-0.14305449,0.03800679,-0.098566905,0.14554209,-0.039911553,0.17780113,0.06814476,0.30241394,-0.2314274,0.00030522418,-0.11162073,0.2833385,0.37386787,0.018598951,0.27610615,-0.096586965,0.06575779,0.114253424,0.17080884,0.058903012,0.028264489,0.11879227,0.06801907,-0.20591216,0.028420992,0.0056614517,0.036978345,-0.06810558,-0.38967422,-0.009523775,-0.026618537,-0.104096465,0.26357004,-0.13082525,-0.2510432,0.1375438,-0.040490378,0.14129776,-0.13482551,-0.14878905,-0.11656062,0.0053177453,0.05355107,-0.037627935,0.013780471,0.26785532,-0.056251418,-0.032501444,-0.07573588,0.06503423,-0.027376866,0.120999366,0.0030090576,-0.07463988,-0.14084178,0.03929316,0.06408097,0.3396331,0.10480684,-0.056868415,0.033011977,0.10769378,0.1907779,-0.022618406,0.090809844,-0.23880874,0.13304234,0.29307708,-0.57687855,-0.05081887,-0.21409152,0.035761867,-0.40821806,-0.13554582,-0.045730628,0.042856596,0.055675723,0.14658932,-0.041521683,0.1494487,0.15776812,0.21610822,-0.060626626,0.13751023,-0.04526076,0.04728778,-0.112856954,-0.36113423,0.011800969
